insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp
consolidated_event_45_700214,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_45_410921,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,130.210.91.87,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-01-05T08:11:01.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-01-05T08:08:27.0000Z
consolidated_event_46_942755,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_46_763280,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/v1/services,io.k8s.patch,8.224.192.156,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,13,Internal error,2024-08-12T12:05:19.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-08-12T12:04:46.0000Z
consolidated_event_47_109716,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_47_333586,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,133.113.136.175,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,16,Permission denied,2024-12-29T19:28:27.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-12-29T19:23:43.0000Z
consolidated_event_48_968491,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_48_301910,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,69.88.144.76,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-09-27T02:50:55.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-09-27T02:47:33.0000Z
consolidated_event_49_519245,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_49_587225,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,116.17.229.56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-07-21T10:55:42.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-07-21T10:55:30.0000Z
consolidated_event_50_337231,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_50_551993,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/v1/services,io.k8s.delete,39.146.163.214,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,13,Internal error,2024-11-22T04:59:52.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-11-22T04:58:16.0000Z
consolidated_event_51_685144,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_51_933071,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,25.241.228.3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,7,"forbidden: User ""system:anonymous"" cannot get path ""apis/batch/v1/jobs""",2024-12-06T01:13:27.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-12-06T01:12:01.0000Z
consolidated_event_52_628243,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_52_245569,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,210.205.181.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-12-30T16:24:31.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-12-30T16:21:32.0000Z
consolidated_event_53_715562,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_53_813819,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,206.87.136.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,7,"forbidden: User ""service-account@company.iam.gserviceaccount.com"" cannot post path ""apis/batch/v1/jobs""",2024-07-01T09:48:43.0000Z,test-cluster,europe-west1,project123,k8s_cluster,2024-07-01T09:45:01.0000Z
consolidated_event_54_504632,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_54_342939,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,134.240.126.200,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,16,Permission denied,2024-06-10T16:08:40.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-06-10T16:06:37.0000Z
consolidated_event_55_708281,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_55_246896,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,76.170.196.95,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-05-14T09:36:51.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-05-14T09:36:23.0000Z
consolidated_event_56_846369,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_56_264920,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,global-protect/login.esp,io.k8s.delete,120.162.146.42,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,7,"forbidden: User ""user@company.com"" cannot delete path ""global-protect/login.esp""",2024-05-06T17:01:30.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-05-06T16:58:49.0000Z
consolidated_event_57_605601,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_57_112181,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/v1/services,io.k8s.post,12.147.189.124,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,7,"forbidden: User ""user@company.com"" cannot post path ""apis/v1/services""",2024-12-03T06:25:20.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-03T06:21:39.0000Z
consolidated_event_58_442277,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_58_554196,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,245.30.220.249,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/batch/v1/jobs,k8s.io,13,Internal error,2024-02-06T02:21:19.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-02-06T02:18:52.0000Z
consolidated_event_59_363501,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_59_254725,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.delete,global-protect/login.esp,io.k8s.delete,78.227.222.46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,0,OK,2024-08-15T02:50:12.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-08-15T02:48:56.0000Z
consolidated_event_60_732978,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_60_563031,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/v1/services,io.k8s.patch,201.144.238.55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,3,Invalid argument,2024-04-02T23:51:35.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-04-02T23:48:51.0000Z
consolidated_event_61_107982,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_61_631291,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/v1/services,io.k8s.delete,193.50.194.129,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,13,Internal error,2024-07-20T10:17:14.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-07-20T10:16:34.0000Z
consolidated_event_62_421755,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_62_469801,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.get,apis/v1/services,io.k8s.get,62.161.70.255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/services,k8s.io,7,"forbidden: User ""dev@company.com"" cannot get path ""apis/v1/services""",2024-06-09T09:07:06.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-06-09T09:02:44.0000Z
consolidated_event_63_661309,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_63_517910,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,163.96.80.46,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-08-21T03:08:59.0000Z,test-cluster,us-central1,project123,k8s_cluster,2024-08-21T03:08:36.0000Z
consolidated_event_64_758668,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_64_142654,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/batch/v1/jobs,io.k8s.delete,105.22.87.94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,3,Invalid argument,2024-04-12T04:24:56.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-04-12T04:23:27.0000Z
consolidated_event_65_434511,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_65_867842,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,30.145.65.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,13,Internal error,2024-09-03T13:22:57.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-09-03T13:19:04.0000Z
consolidated_event_66_776299,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_66_413154,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,18.83.58.234,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,13,Internal error,2024-12-31T12:00:39.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-12-31T11:59:00.0000Z
consolidated_event_67_741023,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_67_204308,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.delete,apis/v1/services,io.k8s.delete,136.250.87.208,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,0,OK,2024-03-26T16:56:10.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-03-26T16:54:13.0000Z
consolidated_event_68_669402,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_68_106866,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,116.185.174.116,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,2024-11-02T07:28:05.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-11-02T07:27:38.0000Z
consolidated_event_69_731284,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_69_746389,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,global-protect/login.esp,io.k8s.put,49.182.48.211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,16,Permission denied,2024-03-23T22:42:35.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-03-23T22:42:16.0000Z
consolidated_event_70_309922,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_70_122957,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,55.115.203.84,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-01-14T01:36:43.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-01-14T01:36:14.0000Z
consolidated_event_71_525150,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_71_448535,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,218.1.239.70,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,13,Internal error,2024-07-25T20:22:21.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-07-25T20:21:32.0000Z
consolidated_event_72_919432,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_72_469734,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/v1/pods,io.k8s.post,217.251.122.246,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,3,Invalid argument,2024-07-16T13:44:49.0000Z,test-cluster,us-central1,project123,k8s_cluster,2024-07-16T13:39:56.0000Z
consolidated_event_73_542853,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_73_463901,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/v1/pods,io.k8s.delete,63.40.125.46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,7,"forbidden: User ""admin@company.com"" cannot delete path ""apis/v1/pods""",2024-12-08T12:38:04.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-12-08T12:36:34.0000Z
consolidated_event_74_463649,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_74_367736,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,179.92.2.70,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: User ""admin@company.com"" cannot patch path ""apis/networking.k8s.io/v1/networkpolicies""",2024-02-22T04:40:17.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-02-22T04:36:06.0000Z
consolidated_event_75_999058,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_75_527017,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,179.38.114.207,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,3,Invalid argument,2024-07-05T23:37:55.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-07-05T23:34:29.0000Z
consolidated_event_76_193828,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_76_915441,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,35.90.105.225,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,16,Permission denied,2024-03-28T07:18:21.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-03-28T07:14:47.0000Z
consolidated_event_77_200506,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_77_125245,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,93.79.123.157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,0,OK,2024-02-15T14:05:26.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-02-15T14:04:09.0000Z
consolidated_event_78_532326,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_78_834330,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,85.22.176.60,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-06-27T18:34:23.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-06-27T18:32:08.0000Z
consolidated_event_79_393748,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_79_647045,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,167.151.73.50,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,16,Permission denied,2024-08-31T13:15:23.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-08-31T13:14:46.0000Z
consolidated_event_80_397765,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_80_386674,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,92.48.177.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""dev@company.com"" cannot patch path ""apis/rbac.authorization.k8s.io/v1/roles""",2024-08-19T16:11:09.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-08-19T16:08:49.0000Z
consolidated_event_81_368941,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_81_230134,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/v1/services,io.k8s.delete,19.20.238.239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/services,k8s.io,3,Invalid argument,2024-12-25T21:48:03.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-25T21:45:28.0000Z
consolidated_event_82_455496,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_82_142090,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.delete,global-protect/login.esp,io.k8s.delete,81.62.76.125,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,13,Internal error,2024-03-25T21:58:52.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-03-25T21:54:50.0000Z
